class,subset,output_file,original_file,n_out,n_org,emd
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0453.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0453.off,4700,4544,0.3326645176611924
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0454.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0454.off,162,156,0.3683604794742
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0455.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0455.off,130,124,0.3146453875861559
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0456.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0456.off,743,716,0.2800199442672118
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0457.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0457.off,159,153,0.35328583186875406
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0458.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0458.off,5309,5132,0.28906308634567346
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0459.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0459.off,14021,13556,0.34414898817535133
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0460.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0460.off,1540,1489,0.278867537689148
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0461.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0461.off,10027,9694,0.29446758696024394
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0462.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0462.off,605,584,0.22154682042616958
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0463.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0463.off,159,153,0.3441962058499495
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0464.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0464.off,1321,1276,0.338182729694363
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0465.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0465.off,51671,49967,0.3531683936177745
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0466.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0466.off,178,172,0.32185848474951406
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0467.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0467.off,937,904,0.2889884439780849
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0468.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0468.off,2433,2352,0.3143512194593478
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0469.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0469.off,4054,3919,0.32781678843713047
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0470.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0470.off,10840,10480,0.3000307154274814
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0471.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0471.off,385,370,0.34504676368344167
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0472.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0472.off,7930,7666,0.3191768311166579
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0473.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0473.off,854,824,0.3241183586775287
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0474.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0474.off,586,565,0.48772991168540797
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0475.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0475.off,1620,1566,0.30227411281884387
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0476.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0476.off,197,188,0.291532907003702
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0477.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0477.off,1231,1189,0.2889162736593462
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0478.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0478.off,3444,3330,0.2921068202493583
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0479.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0479.off,743,716,0.2842619090317681
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0480.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0480.off,1890,1827,0.33793535487252957
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0481.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0481.off,402,387,0.34800361323061035
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0482.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0482.off,174,168,0.3020427185491936
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0483.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0483.off,13459,13015,0.23871755527736188
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0484.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0484.off,1174,1135,0.3745989344384096
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0485.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0485.off,2164,2092,0.43421492195824574
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0486.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0486.off,1361,1316,0.30005886850521646
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0487.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0487.off,668,644,0.3823663272889132
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0488.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0488.off,795,768,0.2579553770260555
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0489.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0489.off,126,120,0.4160471129387701
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0490.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0490.off,1562,1508,0.26389710400018296
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0491.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0491.off,185,176,0.37083577432658443
table,encrypted,D:\Year 3\chaos_theory_implementation\output\table\encrypted_table_0492.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\table\test\table_0492.off,955,922,0.3657770261526746
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0345.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0345.off,6276,6276,0.07864449833759372
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0346.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0346.off,2008,2008,0.06854547651099363
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0347.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0347.off,3582,3582,0.06400488178915446
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0348.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0348.off,814,814,0.06672742127795239
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0349.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0349.off,6132,6132,0.08144674454961162
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0350.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0350.off,11472,11472,0.09496559231941029
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0351.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0351.off,5304,5304,0.08307031250548126
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0352.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0352.off,5452,5452,0.0943035433430931
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0353.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0353.off,228,228,0.043429342278750456
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0354.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0354.off,475,475,0.04933738013259645
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0355.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0355.off,11103,11103,0.06014816555982122
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0356.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0356.off,4691,4691,0.0726153957797428
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0357.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0357.off,5600,5600,0.07484225557216218
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0358.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0358.off,1514,1514,0.054653622868347844
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0359.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0359.off,6488,6488,0.09461873226305556
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0360.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0360.off,5392,5392,0.10375236578955191
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0361.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0361.off,6132,6132,0.08144674691043156
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0362.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0362.off,1624,1624,0.07192768216810128
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0363.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0363.off,943,943,0.06859580098102729
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0364.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0364.off,6053,6053,0.08807244225585145
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0365.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0365.off,5248,5248,0.06953937613628322
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0366.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0366.off,18064,18064,0.1022500143208587
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0367.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0367.off,17538,17538,0.09657323645668076
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0368.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0368.off,16376,16376,0.09950974802255438
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0369.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0369.off,18334,18334,0.10109394095826651
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0370.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0370.off,18064,18064,0.10183821150024491
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0371.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0371.off,2274,2274,0.08353080882798544
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0372.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0372.off,5600,5600,0.07484232271304353
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0373.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0373.off,9092,9092,0.09592512661535556
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0374.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0374.off,4739,4739,0.09598951952503709
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0375.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0375.off,6831,6831,0.09088217296242602
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0376.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0376.off,20376,20376,0.10407159951425224
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0377.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0377.off,17538,17538,0.09522755075927117
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0378.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0378.off,15884,15884,0.09946337753322762
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0379.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0379.off,6658,6658,0.09233197997258631
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0380.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0380.off,1444,1444,0.043863606493297694
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0381.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0381.off,6586,6586,0.10492092872254791
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0382.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0382.off,6573,6573,0.09127483395726889
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0383.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0383.off,1527,1527,0.054799302807005894
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0384.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0384.off,11136,11136,0.08836530792286296
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0385.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0385.off,19876,19876,0.09871746641218664
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0386.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0386.off,20890,20890,0.10415195870358226
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0387.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0387.off,6719,6719,0.10220815498064945
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0388.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0388.off,15884,15884,0.09974568259260862
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0389.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0389.off,7749,7749,0.03654100426807614
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0390.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0390.off,676,676,0.06408832106305411
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0391.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0391.off,4856,4856,0.09149459541536334
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0392.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0392.off,12671,12671,0.09346860507046084
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0393.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0393.off,720,720,0.055945516928974745
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0394.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0394.off,3160,3160,0.07644478929734679
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0395.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0395.off,2452,2452,0.09264069496762867
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0396.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0396.off,23166,23166,0.10208932713408643
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0397.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0397.off,9224,9224,0.08709766147832271
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0398.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0398.off,17048,17048,0.10179318553378189
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0399.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0399.off,2083,2083,0.05509066692570461
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0400.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0400.off,23910,23910,0.09089253209243364
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0401.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0401.off,96823,96823,0.09848462166777243
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0402.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0402.off,943,943,0.06859541475377828
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0403.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0403.off,693,693,0.06651704654449184
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0404.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0404.off,27268,27268,0.09850837123312851
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0405.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0405.off,7112,7112,0.05112177906847673
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0406.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0406.off,16808,16808,0.10017500676339744
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0407.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0407.off,5444,5444,0.07775984596733021
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0408.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0408.off,2102,2102,0.08005864607579058
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0409.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0409.off,18274,18274,0.10121583735051382
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0410.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0410.off,1856,1856,0.06997808775731229
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0411.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0411.off,5202,5202,0.09994448185085193
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0412.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0412.off,6626,6626,0.10243151536661246
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0413.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0413.off,20376,20376,0.10398800467991998
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0414.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0414.off,20267,20267,0.09600010013063426
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0415.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0415.off,7610,7610,0.07998843646343194
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0416.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0416.off,20472,20472,0.10280102734548993
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0417.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0417.off,890,890,0.0441708654874855
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0418.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0418.off,8596,8596,0.09256988982223777
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0419.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0419.off,13833,13833,0.10011148873942823
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0420.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0420.off,5956,5956,0.10670607349305647
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0421.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0421.off,13587,13587,0.09887095953249972
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0422.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0422.off,18215,18215,0.08783718790677136
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0423.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0423.off,4404,4404,0.07738013413145996
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0424.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0424.off,3848,3848,0.10149238026158487
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0425.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0425.off,5767,5767,0.10306563336666569
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0426.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0426.off,19600,19600,0.09854179613936606
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0427.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0427.off,13826,13826,0.10850610156459439
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0428.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0428.off,21716,21716,0.09665755296467915
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0429.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0429.off,20376,20376,0.10398804779684699
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0430.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0430.off,819,819,0.06253894275198682
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0431.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0431.off,5452,5452,0.09430160531690665
